Date,Revenue,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7
2024-02-08,2571.911,13140.366,1161.45,2832.6675,7105.273214285716,5294.123611783966
2024-02-09,7075.52,2571.911,1880.1915,2159.445,7847.463000000002,4778.597344545048
2024-02-10,8466.237,7075.52,13734.851999999999,7056.110000000001,7094.803714285716,4057.2161126998876
2024-02-13,6675.527,8466.237,10719.54,14704.154,6517.087571428573,3729.7632574792633
2024-02-14,515.4984999999999,6675.527,5521.124,8777.95,5801.998214285716,4376.346691150038
2024-02-15,13610.844000000001,515.4984999999999,2168.9280000000003,3209.175,7436.557642857144,4898.823733157012
2024-02-16,318.25,13610.844000000001,13140.366,1869.966,5604.826785714286,4806.957669245961
2024-02-17,6792.94,318.25,2571.911,5360.379499999999,6207.8309285714295,4624.370030540025
2024-02-18,5536.3,6792.94,7075.52,7844.682,5987.942357142858,4612.81551138741
2024-02-19,3667.14,5536.3,8466.237,5968.332,5302.357071428572,4539.133371925522
2024-02-20,2523.006,3667.14,6675.527,2296.3849999999998,4709.1397857142865,4600.692703238549
2024-02-21,1769.47,2523.006,515.4984999999999,2029.293,4888.278571428572,4431.490275700307
2024-02-22,2992.0459999999994,1769.47,13610.844000000001,534.96,3371.307428571429,2207.2900637496127
2024-02-23,1634.992,2992.0459999999994,318.25,800.4419999999999,3559.4134285714294,1944.167391963913
2024-02-24,4174.8009999999995,1634.992,6792.94,8243.397,3185.3935714285726,1391.7909857463424
2024-02-25,231.88,4174.8009999999995,5536.3,3384.1425,2427.6192857142864,1341.6048345243416
2024-02-26,10762.214,231.88,3667.14,15847.212,3441.2012857142868,3452.946552035964
2024-02-28,3992.736,10762.214,2523.006,5462.0805,3651.162714285715,3432.432584801491
2024-02-29,5039.5005,3992.736,1769.47,14096.081999999999,4118.30992857143,3355.3114458716536
2024-03-01,9227.94,5039.5005,2992.0459999999994,1659.744,5009.151928571429,3804.2375964197654
2024-03-03,8737.228500000001,9227.94,1634.992,10741.294,6023.757142857145,3700.0219741002606
2024-03-04,1500.508,8737.228500000001,4174.8009999999995,23546.244,5641.715285714287,4044.758496680887
2024-03-05,550.8,1500.508,231.88,1241.4599999999998,5687.275285714287,3974.8584547417827
2024-03-06,2551.887,550.8,10762.214,1161.45,4514.3714285714295,3397.124542735319
2024-03-07,2819.61,2551.887,3992.736,1880.1915,4346.782000000001,3455.580998341143
2024-03-09,12323.4225,2819.61,5039.5005,13734.851999999999,5387.342285714287,4604.59580211509
2024-03-12,507.8795,12323.4225,9227.94,10719.54,4141.6193571428585,4571.834095414181
2024-03-14,16232.839,507.8795,8737.228500000001,5521.124,5212.420857142859,6356.907792145433
2024-03-15,7203.402,16232.839,1500.508,2168.9280000000003,6027.120000000001,6164.430577455646
2024-03-17,1131.4279999999999,7203.402,550.8,13140.366,6110.066857142859,6081.814205951978
2024-03-19,1659.6799999999998,1131.4279999999999,2551.887,2571.911,5982.608714285715,6177.409981126182
2024-03-21,31722.7755,1659.6799999999998,2819.61,7075.52,10111.632357142857,11270.700481309983
2024-03-22,16557.1715,31722.7755,12323.4225,8466.237,10716.453642857145,11520.014711571179
2024-03-23,1301.68,16557.1715,507.8795,6675.527,10829.853714285715,11406.119654316599
2024-03-24,4554.37,1301.68,16232.839,515.4984999999999,9161.501,11338.011537943894
2024-03-25,2811.816,4554.37,7203.402,13610.844000000001,8534.131571428572,11583.265478794361
2024-03-26,8261.694,2811.816,1131.4279999999999,318.25,9552.741,11128.368260152647
2024-03-29,3416.322,8261.694,1659.6799999999998,6792.94,9803.68985714286,10938.905183586457
2024-03-30,750.006,3416.322,31722.7755,5536.3,5379.008500000001,5514.165392777327
2024-03-31,6526.03,750.006,16557.1715,3667.14,3945.9882857142866,2721.0788791228842
2024-04-01,10837.576000000001,6526.03,1301.68,2523.006,5308.259142857144,3462.580042268654
2024-04-03,2521.723,10837.576000000001,4554.37,1769.47,5017.881000000001,3618.078722874208
2024-04-04,1642.34,2521.723,2811.816,2992.0459999999994,4850.813000000001,3761.097670263704
2024-04-05,8865.3625,1642.34,8261.694,1634.992,4937.051357142858,3858.012727291706
2024-04-06,3634.445,8865.3625,3416.322,4174.8009999999995,4968.211785714287,3844.540327128422
2024-04-07,8984.925,3634.445,750.006,231.88,6144.628785714287,3590.1710324036353
2024-04-08,6105.738,8984.925,6526.03,10762.214,6084.587071428572,3586.241737674586
2024-04-09,985.27,6105.738,10837.576000000001,3992.736,4677.114785714287,3334.468023555865
2024-04-10,10829.3095,985.27,2521.723,5039.5005,5863.912857142858,3874.1971300910327
2024-04-11,11585.9815,10829.3095,1642.34,9227.94,7284.433071428573,3891.2651933074567
2024-04-13,7465.635,11585.9815,8865.3625,8737.228500000001,7084.472000000001,3831.998479863641
2024-04-15,286.86,7465.635,3634.445,1500.508,6606.2455714285725,4487.189415082848
2024-04-16,3582.179,286.86,8984.925,550.8,5834.424714285716,4474.4855167357355
2024-04-17,2105.705,3582.179,6105.738,2551.887,5262.9914285714285,4684.551057205829
2024-04-19,5479.544,2105.705,985.27,2819.61,5905.030571428572,4292.097510045203
2024-04-20,17632.2035,5479.544,10829.3095,12323.4225,6876.872571428573,6016.634303245119
2024-04-21,8807.773,17632.2035,11585.9815,507.8795,6479.985642857145,5739.473915486875
2024-04-22,1910.85,8807.773,7465.635,16232.839,5686.44492857143,5960.242064020463
2024-04-23,5965.789,1910.85,286.86,7203.402,6497.720500000001,5469.0378817198825
2024-04-24,688.3699999999999,5965.789,3582.179,1131.4279999999999,6084.319214285715,5824.003759478798
2024-04-25,10154.574,688.3699999999999,2105.705,1659.6799999999998,7234.157642857144,5700.830682370119
2024-04-26,13342.905999999999,10154.574,5479.544,31722.7755,8357.495071428571,6060.827108303838
2024-04-28,2450.97,13342.905999999999,17632.2035,16557.1715,6188.747428571429,4766.9750897208705
2024-04-29,10166.105,2450.97,8807.773,1301.68,6382.794857142858,4916.652087745158
2024-04-30,9480.1295,10166.105,1910.85,4554.37,7464.1205,4590.772294773985
2024-05-02,1042.1,9480.1295,5965.789,2811.816,6760.736357142858,5195.915813186904
2024-05-03,6514.2545,1042.1,688.3699999999999,8261.694,7593.005571428572,4478.162990958832
2024-05-04,2579.72,6514.2545,10154.574,3416.322,6510.883571428572,4667.228761763813
2024-05-05,11827.976,2579.72,13342.905999999999,750.006,6294.465000000001,4319.82307374709
2024-05-06,11590.24,11827.976,2450.97,6526.03,7600.075,4345.604773058375
2024-05-08,11134.256000000001,11590.24,10166.105,10837.576000000001,7738.382285714287,4454.9169110219445
2024-05-11,5265.24,11134.256000000001,9480.1295,2521.723,7136.255214285715,4465.097207611907
2024-05-13,832.1334999999999,5265.24,1042.1,1642.34,7106.260000000001,4513.304097574644
2024-05-14,4159.359,832.1334999999999,6514.2545,8865.3625,6769.846357142858,4650.46627198414
2024-05-16,8384.250500000002,4159.359,2579.72,3634.445,7599.065000000002,4281.684563836809
2024-05-19,9764.9655,8384.250500000002,11827.976,8984.925,7304.349214285716,4004.088976590584
2024-05-20,9669.697,9764.9655,11590.24,6105.738,7029.985928571431,3716.97580987561
2024-05-21,2504.5199999999995,9669.697,11134.256000000001,985.27,5797.166500000001,3556.481357427993
2024-05-22,4179.474,2504.5199999999995,5265.24,10829.3095,5642.057071428573,3606.8667971368377
2024-05-23,1519.6979999999999,4179.474,832.1334999999999,11585.9815,5740.280571428572,3460.4400758879497
2024-05-24,2808.0,1519.6979999999999,4159.359,7465.635,5547.2292857142875,3598.285421674841
2024-05-25,9095.87,2808.0,8384.250500000002,286.86,5648.889214285716,3700.40011837155
2024-05-26,17742.879999999997,9095.87,9764.9655,3582.179,6788.591285714288,5807.866069249781
2024-05-28,10806.833,17742.879999999997,9669.697,2105.705,6951.039285714287,5916.764607715173
2024-05-29,309.96,10806.833,2504.5199999999995,5479.544,6637.530714285715,6240.900141927516
2024-05-30,1061.106,309.96,4179.474,17632.2035,6192.049571428573,6549.27862607819
2024-06-01,552.933,1061.106,1519.6979999999999,8807.773,6053.940285714286,6673.249463436753
2024-06-02,16517.59,552.933,2808.0,1910.85,8012.453142857144,7519.917764745886
2024-06-03,1072.9135,16517.59,9095.87,5965.789,6866.316500000002,7927.620419257707
2024-06-04,8098.166499999999,1072.9135,17742.879999999997,688.3699999999999,5488.500285714287,6416.283598282292
2024-06-05,3919.616,8098.166499999999,10806.833,10154.574,4504.612142857144,5977.91289080135
2024-06-06,10694.6265,3919.616,309.96,13342.905999999999,5988.13592857143,6051.555262391256
2024-06-07,401.926,10694.6265,1061.106,2450.97,5893.967357142858,6145.404380141432
2024-06-09,1837.341,401.926,552.933,10166.105,6077.454214285716,5976.200958563971
2024-06-11,2557.97,1837.341,16517.59,9480.1295,4083.2227857142866,3869.5712156599866
2024-06-12,4224.8,2557.97,1072.9135,1042.1,4533.492285714287,3637.3152212385367
2024-06-13,2640.24,4224.8,8098.166499999999,6514.2545,3753.7885000000015,3316.682783572817
2024-06-14,10143.2585,2640.24,3919.616,2579.72,4642.880285714286,4108.2588935432095
2024-06-15,803.484,10143.2585,10694.6265,11827.976,3229.8599285714295,3301.708969281306
2024-06-16,6224.39,803.484,401.926,11590.24,4061.640500000001,3202.4646841216404
2024-06-17,9575.019999999999,6224.39,1837.341,11134.256000000001,5167.023214285715,3615.508930250027
2024-06-18,7712.424000000001,9575.019999999999,2557.97,5265.24,5903.373785714287,3519.181966616296
2024-06-19,2165.6294999999996,7712.424000000001,4224.8,832.1334999999999,5609.206571428572,3760.656685263944
2024-06-20,6179.85,2165.6294999999996,2640.24,4159.359,6114.865142857145,3525.5323359463378
2024-06-21,15584.5495,6179.85,10143.2585,8384.250500000002,6892.192428571429,4895.466854329816
2024-06-22,1483.11,15584.5495,803.484,9764.9655,6989.281857142859,4759.436104939189
2024-06-23,277.0065,1483.11,6224.39,9669.697,6139.655642857143,5405.705630950905
2024-06-24,16714.0185,277.0065,9575.019999999999,2504.5199999999995,7159.512571428572,6684.117801374073
2024-06-25,1677.28,16714.0185,7712.424000000001,4179.474,6297.349142857143,6983.438350510679
2024-06-26,1433.55,1677.28,2165.6294999999996,1519.6979999999999,6192.7663571428575,7060.6814963065235
2024-06-27,4212.756,1433.55,6179.85,2808.0,5911.752928571429,7100.314940275077
2024-06-28,2745.7374999999997,4212.756,15584.5495,9095.87,4077.6369285714286,5706.7156809336075
2024-06-29,504.15,2745.7374999999997,1483.11,17742.879999999997,3937.785500000001,5792.24989489052
2024-06-30,23415.7505,504.15,277.0065,10806.833,7243.3203571428585,9044.37989288591
2024-07-01,1108.384,23415.7505,16714.0185,309.96,5013.944000000001,8205.255775838605
2024-07-02,3285.2519999999995,1108.384,1677.28,1061.106,5243.654285714287,8118.323059146554
2024-07-03,5497.174999999999,3285.2519999999995,1433.55,552.933,5824.172142857143,7943.880107388175
2024-07-04,4712.357,5497.174999999999,4212.756,16517.59,5895.5437142857145,7929.220228384314
2024-07-05,1684.496,4712.357,2745.7374999999997,1072.9135,5743.937785714287,8009.223367912626
2024-07-07,9476.22,1684.496,504.15,8098.166499999999,7025.662071428572,7744.468867287694
2024-07-08,15526.879500000001,9476.22,23415.7505,3919.616,5898.680500000001,5076.184181275809
2024-07-09,1628.8379999999997,15526.879500000001,1108.384,10694.6265,5973.031071428572,4997.5292798542005
2024-07-10,13087.599999999999,1628.8379999999997,3285.2519999999995,401.926,7373.366500000001,5469.889592624307
2024-07-11,4776.768,13087.599999999999,5497.174999999999,1837.341,7270.451214285715,5517.642027567765
2024-07-12,3545.685,4776.768,4712.357,2557.97,7103.783785714287,5624.378964027773
2024-07-13,8865.495,3545.685,1684.496,4224.8,8129.640785714287,5101.79871210461
2024-07-14,839.594,8865.495,9476.22,2640.24,6895.837071428572,5727.793436581171
2024-07-15,10837.2565,839.594,15526.879500000001,10143.2585,6225.890928571428,4738.913461625814
2024-07-16,6750.625,10837.2565,1628.8379999999997,803.484,6957.574785714287,4284.443295821849
2024-07-17,5790.251,6750.625,13087.599999999999,6224.39,5915.096357142858,3324.5759856292293
2024-07-18,8461.505,5790.251,4776.768,9575.019999999999,6441.487357142857,3405.0361241086775
2024-07-20,2433.964,8461.505,3545.685,7712.424000000001,6282.670071428572,3583.8442510250115
2024-07-21,2791.024,2433.964,8865.495,2165.6294999999996,5414.888500000001,3589.6362717348215
2024-07-24,4531.9275,2791.024,839.594,6179.85,5942.364714285715,3033.469236409471
2024-07-25,5232.528,4531.9275,10837.2565,15584.5495,5141.689214285715,2131.820326327131
2024-07-26,3722.337,5232.528,6750.625,1483.11,4709.076642857144,2056.8486538630154
2024-07-27,4500.835999999999,3722.337,5790.251,277.0065,4524.874500000001,2000.8611262050301
2024-07-28,366.36,4500.835999999999,8461.505,16714.0185,3368.425214285715,1656.0610887649148
2024-07-29,3029.4,366.36,2433.964,1677.28,3453.4875000000006,1614.842673765671
2024-07-30,7672.95,3029.4,2791.024,1433.55,4150.905500000001,2221.3570926760754
2024-08-01,5868.6175,7672.95,4531.9275,4212.756,4341.8612142857155,2315.047593312977
2024-08-03,1135.575,5868.6175,5232.528,2745.7374999999997,3756.582214285715,2557.5312173292673
2024-08-04,4647.254,1135.575,3722.337,504.15,3888.7132142857154,2579.266977674126
2024-08-05,5647.986,4647.254,4500.835999999999,23415.7505,4052.591785714287,2659.826497451519
2024-08-06,2854.332,5647.986,366.36,1108.384,4408.016357142858,2214.019622522749
2024-08-07,94.33,2854.332,3029.4,3285.2519999999995,3988.720642857144,2735.200845428136
2024-08-08,3806.368,94.33,7672.95,5497.174999999999,3436.351785714287,2206.500586861445
2024-08-09,5665.206,3806.368,5868.6175,4712.357,3407.293000000001,2170.1702218711816
2024-08-10,8082.974,5665.206,1135.575,1684.496,4399.778571428573,2518.7275103101174
2024-08-11,3378.048,8082.974,4647.254,9476.22,4218.463428571429,2543.5045584389413
2024-08-12,5135.405,3378.048,5647.986,15526.879500000001,4145.237571428573,2502.5388945664777
2024-08-13,1024.48,5135.405,2854.332,1628.8379999999997,3883.8301428571435,2743.797831237002
2024-08-14,257.94000000000005,1024.48,94.33,13087.599999999999,3907.2030000000013,2706.5815830552256
2024-08-15,8419.6145,257.94000000000005,3806.368,4776.768,4566.238214285715,3195.436880585324
2024-08-16,6960.528,8419.6145,5665.206,3545.685,4751.284214285716,3305.3013068895643
2024-08-17,6184.7919999999995,6960.528,8082.974,8865.495,4480.115357142858,3054.782051031809
2024-08-18,3270.299,6184.7919999999995,3378.048,839.594,4464.722642857144,3061.524807580792
2024-08-19,2490.831,3270.299,5135.405,10837.2565,4086.9263571428587,3127.430469348538
2024-08-20,2971.2674999999995,2490.831,1024.48,6750.625,4365.038857142858,2887.029012098991
2024-08-21,1424.115,2971.2674999999995,257.94000000000005,5790.251,4531.6352857142865,2632.9992600735195
2024-08-24,79.6,1424.115,8419.6145,8461.505,3340.204642857144,2461.835277411306
2024-08-25,5513.414500000001,79.6,6960.528,2433.964,3133.4741428571433,2147.895674613405
2024-08-26,12505.188999999998,5513.414500000001,6184.7919999999995,2791.024,4036.3880000000013,4092.5228494264766
2024-08-29,15679.601999999999,12505.188999999998,3270.299,4531.9275,5809.145571428572,5964.775962304874
2024-08-30,16829.738,15679.601999999999,2490.831,5232.528,7857.560857142858,7006.443739937248
2024-09-01,18187.847999999998,16829.738,2971.2674999999995,3722.337,10031.358071428573,7575.208827323966
2024-09-02,3767.396,18187.847999999998,1424.115,4500.835999999999,10366.1125,7172.527408044587
2024-09-03,477.105,3767.396,79.6,366.36,10422.89892857143,7078.470333200712
2024-09-04,1751.6969999999997,477.105,5513.414500000001,3029.4,9885.510714285716,7634.282944168353
2024-09-06,2889.558,1751.6969999999997,12505.188999999998,7672.95,8511.849142857143,7943.190728540815
2024-09-10,10711.268499999998,2889.558,15679.601999999999,5868.6175,7802.087214285714,7399.325467236972
2024-09-11,6639.5960000000005,10711.268499999998,16829.738,1135.575,6346.352642857143,6238.574481107142
2024-09-12,242.469,6639.5960000000005,18187.847999999998,4647.254,3782.7270714285723,3753.8873202067443
2024-09-13,1447.1745,242.469,3767.396,5647.986,3451.266857142858,3856.4994864390737
2024-09-15,11509.639,1447.1745,477.105,2854.332,5027.343142857143,4617.703927368101
2024-09-17,6833.303,11509.639,1751.6969999999997,94.33,5753.286857142857,4411.761001066819
2024-09-19,46.988,6833.303,2889.558,3806.368,5347.20542857143,4830.258784933914
2024-09-20,4327.38,46.988,10711.268499999998,5665.206,4435.221357142858,4211.754706004551
2024-09-21,15520.896,4327.38,6639.5960000000005,8082.974,5703.978500000002,5960.955853575635
2024-09-22,12676.307499999999,15520.896,242.469,3378.048,7480.241142857144,5914.6356743314755
2024-09-23,920.3715,12676.307499999999,1447.1745,5135.405,7404.983571428573,6006.8272498905935
2024-09-24,8970.56,920.3715,11509.639,1024.48,7042.258000000001,5790.4186110244445
2024-09-25,1613.196,8970.56,6833.303,257.94000000000005,6296.52842857143,6146.97689922029
2024-09-26,6550.039500000001,1613.196,46.988,8419.6145,7225.535785714287,5502.69751432417
2024-09-29,15419.811,6550.039500000001,4327.38,6960.528,8810.168785714286,6094.361967169069
2024-10-02,12553.526,15419.811,15520.896,6184.7919999999995,8386.258785714286,5635.726105152012
2024-10-03,854.195,12553.526,12676.307499999999,3270.299,6697.385571428573,5900.986784108701
2024-10-04,8393.178,854.195,920.3715,2490.831,7764.929357142858,5330.0116071754355
2024-10-05,18202.332000000002,8393.178,8970.56,2971.2674999999995,9083.75392857143,6655.384828924219
2024-10-06,684.931,18202.332000000002,1613.196,1424.115,8951.144642857143,6835.846419052046
2024-10-07,11530.776,684.931,6550.039500000001,79.6,9662.67842857143,6803.406099440305
2024-10-08,4641.1065,11530.776,15419.811,5513.414500000001,8122.8635,6496.05529549103
2024-10-10,2004.246,4641.1065,12553.526,12505.188999999998,6615.823500000001,6520.492432882435
2024-10-11,14250.417000000001,2004.246,854.195,15679.601999999999,8529.569500000001,6513.506711368824
2024-10-12,91.238,14250.417000000001,8393.178,16829.738,7343.578071428573,7255.979422246481
2024-10-13,8985.626,91.238,18202.332000000002,18187.847999999998,6026.905785714286,5605.708807680942
2024-10-14,2070.96,8985.626,684.931,3767.396,6224.90992857143,5406.5115121066965
2024-10-16,4975.7865,2070.96,11530.776,477.105,5288.482857142858,4875.996057805229
2024-10-17,7574.443,4975.7865,4641.1065,1751.6969999999997,5707.53092857143,4936.755580307114
2024-10-18,2749.53,7574.443,2004.246,2889.558,5814.0000714285725,4850.866493743507
2024-10-19,9597.646,2749.53,14250.417000000001,10711.268499999998,5149.318500000001,3679.5758184214637
2024-10-20,8955.175,9597.646,91.238,6639.5960000000005,6415.595214285715,3133.470853946363
2024-10-22,6419.25,8955.175,8985.626,242.469,6048.970071428572,2925.915660253568
2024-10-23,23480.036,6419.25,2070.96,1447.1745,9107.4095,6756.540384640108
2024-10-24,9159.283500000001,23480.036,4975.7865,11509.639,9705.051928571429,6510.724163593245
2024-10-25,3592.08,9159.283500000001,7574.443,6833.303,9136.14292857143,6890.821238519747
2024-10-27,2549.7049999999995,3592.08,2749.53,46.988,9107.596500000001,6922.031730217752
2024-10-28,3101.294,2549.7049999999995,9597.646,4327.38,8179.546214285715,7272.020804932236
2024-10-29,2900.388,3101.294,8955.175,15520.896,7314.576642857144,7520.24406126506
2024-10-30,4412.925,2900.388,6419.25,12676.307499999999,7027.958785714286,7597.887297716474
2024-10-31,4437.123,4412.925,23480.036,920.3715,4307.542642857144,2258.476101427064
2024-11-01,8164.53,4437.123,9159.283500000001,8970.56,4165.435,1906.1254705765825
2024-11-02,1436.16,8164.53,3592.08,1613.196,3857.446428571429,2170.1034232715947
2024-11-03,1695.92,1436.16,2549.7049999999995,6550.039500000001,3735.477142857144,2277.2046649704007
2024-11-04,5658.664499999999,1695.92,3101.294,15419.811,4100.815785714287,2362.065536813586
2024-11-06,3342.5550000000003,5658.664499999999,2900.388,12553.526,4163.982500000001,2330.311993242403
2024-11-07,4509.1085,3342.5550000000003,4412.925,854.195,4177.723000000001,2332.3072229477075
2024-11-08,5807.688,4509.1085,4437.123,8393.178,4373.518000000001,2413.8175041599648
2024-11-09,6254.528,5807.688,8164.53,18202.332000000002,4100.660571428572,1983.4464139473669
2024-11-10,7417.379999999999,6254.528,1436.16,684.931,4955.1205714285725,1931.9553692879763
2024-11-11,5208.5650000000005,7417.379999999999,1695.92,11530.776,5456.9270000000015,1295.7550671846404
2024-11-13,2764.7185,5208.5650000000005,5658.664499999999,4641.1065,5043.5061428571435,1637.312743365837
2024-11-14,6732.84,2764.7185,3342.5550000000003,2004.246,5527.832571428573,1549.3744749705572
2024-11-15,1125.869,6732.84,4509.1085,14250.417000000001,5044.512642857144,2276.9740541318565
2024-11-16,15938.4705,1125.869,5807.688,91.238,6491.767285714287,4735.358561180826
2024-11-17,4528.62,15938.4705,6254.528,8985.626,6245.209000000002,4794.334366149136
2024-11-18,151.7675,4528.62,7417.379999999999,2070.96,5207.264357142858,5261.948197132921
2024-11-20,3377.58,151.7675,5208.5650000000005,4975.7865,4945.695071428572,5307.187056127448
2024-11-21,346.45000000000005,3377.58,2764.7185,7574.443,4600.228142857143,5546.1453779951835
2024-11-22,7494.678,346.45000000000005,6732.84,2749.53,4709.062142857144,5602.161250930157
2024-11-23,3319.52,7494.678,1125.869,9597.646,5022.440857142858,5426.929377747082
2024-11-24,12738.168,3319.52,15938.4705,8955.175,4565.254785714286,4389.7415124783565
2024-11-25,12066.878,12738.168,4528.62,6419.25,5642.1487857142865,5224.526887817824
2024-11-26,3346.5764999999997,12066.878,151.7675,23480.036,6098.550071428573,4786.114250802255
2024-11-27,2302.56,3346.5764999999997,3377.58,9159.283500000001,5944.975785714286,4903.775837633356
2024-11-28,1836.38,2302.56,346.45000000000005,3592.08,6157.822928571429,4645.823317921603
2024-11-29,8261.63,1836.38,7494.678,2549.7049999999995,6267.387500000002,4691.425471941104
2024-11-30,2346.4800000000005,8261.63,3319.52,3101.294,6128.381785714287,4806.335618369401
2024-12-01,1915.56,2346.4800000000005,12738.168,2900.388,4582.294928571429,3998.563785270424
2024-12-02,3106.9845,1915.56,12066.878,4412.925,3302.3101428571435,2259.0596795707283
2024-12-03,8247.661,3106.9845,3346.5764999999997,4437.123,4002.465071428572,2933.800746955558
2024-12-06,6281.77,8247.661,2302.56,8164.53,4570.923642857144,2935.0371550898917
2024-12-07,6471.444000000001,6281.77,1836.38,1436.16,5233.075642857145,2731.0495664379314
2024-12-08,2808.825,6471.444000000001,8261.63,1695.92,4454.103500000002,2490.28301255892
2024-12-09,4088.197,2808.825,2346.4800000000005,5658.664499999999,4702.920214285716,2326.2093393785362
2024-12-10,566.32,4088.197,1915.56,3342.5550000000003,4510.171642857144,2631.5242613931005
2024-12-12,8465.085,566.32,3106.9845,4509.1085,5275.614571428573,2918.9211761690954
2024-12-13,4309.139999999999,8465.085,8247.661,5807.688,4712.968714285716,2614.2438548537652
2024-12-14,461.35,4309.139999999999,6281.77,6254.528,3881.480142857144,2937.718420320312
2024-12-15,8608.46,461.35,6471.444000000001,7417.379999999999,4186.768142857144,3335.7946966816257
2024-12-16,6589.031,8608.46,2808.825,5208.5650000000005,4726.797571428572,3381.21956780524
2024-12-17,671.21,6589.031,4088.197,2764.7185,4238.6565714285725,3718.5992659150656
2024-12-18,10513.130000000001,671.21,566.32,6732.84,5659.62942857143,3973.1745680589843
2024-12-19,2796.26,10513.130000000001,8465.085,1125.869,4849.797285714287,3882.743954851389
2024-12-20,1904.196,2796.26,4309.139999999999,15938.4705,4506.233857142858,4041.703632983941
2024-12-21,3081.24,1904.196,461.35,4528.62,4880.503857142859,3712.617795798392
2024-12-22,8107.128000000001,3081.24,8608.46,151.7675,4808.885000000001,3632.692456874254
2024-12-23,7351.9839999999995,8107.128000000001,6589.031,3377.58,4917.878285714287,3705.7163703652054
2024-12-24,3085.296,7351.9839999999995,671.21,346.45000000000005,5262.747714285716,3338.8027981906916
2024-12-26,10234.614,3085.296,10513.130000000001,7494.678,5222.959714285716,3266.6875009584237
2024-12-27,6944.3640000000005,10234.614,2796.26,3319.52,5815.546000000001,3126.3326503256285
2024-12-29,155.61,6944.3640000000005,1904.196,12738.168,5565.7480000000005,3534.193884016563
2024-12-30,14387.84,155.61,3081.24,12066.878,7180.976571428573,4624.877337969911
2024-12-31,11886.921,14387.84,8107.128000000001,3346.5764999999997,7720.947,4959.571930412982
